2024-06-08 10:11:50,410 INFO    StreamThr :8320 [internal.py:wandb_internal():86] W&B internal server running at pid: 8320, started at: 2024-06-08 10:11:50.409244
2024-06-08 10:11:50,411 DEBUG   HandlerThread:8320 [handler.py:handle_request():146] handle_request: status
2024-06-08 10:11:50,414 INFO    WriterThread:8320 [datastore.py:open_for_write():87] open: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_101150-g1pgsk41\run-g1pgsk41.wandb
2024-06-08 10:11:50,415 DEBUG   SenderThread:8320 [sender.py:send():379] send: header
2024-06-08 10:11:50,450 DEBUG   SenderThread:8320 [sender.py:send():379] send: run
2024-06-08 10:11:51,293 INFO    SenderThread:8320 [dir_watcher.py:__init__():211] watching files in: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_101150-g1pgsk41\files
2024-06-08 10:11:51,293 INFO    SenderThread:8320 [sender.py:_start_run_threads():1124] run started: g1pgsk41 with start time 1717812710.411329
2024-06-08 10:11:51,299 DEBUG   HandlerThread:8320 [handler.py:handle_request():146] handle_request: check_version
2024-06-08 10:11:51,299 DEBUG   SenderThread:8320 [sender.py:send_request():406] send_request: check_version
2024-06-08 10:11:51,524 DEBUG   HandlerThread:8320 [handler.py:handle_request():146] handle_request: run_start
2024-06-08 10:11:51,545 DEBUG   HandlerThread:8320 [system_info.py:__init__():26] System info init
2024-06-08 10:11:51,545 DEBUG   HandlerThread:8320 [system_info.py:__init__():41] System info init done
2024-06-08 10:11:51,545 INFO    HandlerThread:8320 [system_monitor.py:start():194] Starting system monitor
2024-06-08 10:11:51,545 INFO    SystemMonitor:8320 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-08 10:11:51,545 INFO    HandlerThread:8320 [system_monitor.py:probe():214] Collecting system info
2024-06-08 10:11:51,547 DEBUG   HandlerThread:8320 [system_info.py:probe():150] Probing system
2024-06-08 10:11:51,553 INFO    SystemMonitor:8320 [interfaces.py:start():190] Started cpu monitoring
2024-06-08 10:11:51,553 DEBUG   HandlerThread:8320 [system_info.py:_probe_git():135] Probing git
2024-06-08 10:11:51,553 INFO    SystemMonitor:8320 [interfaces.py:start():190] Started disk monitoring
2024-06-08 10:11:51,559 INFO    SystemMonitor:8320 [interfaces.py:start():190] Started memory monitoring
2024-06-08 10:11:51,574 INFO    SystemMonitor:8320 [interfaces.py:start():190] Started network monitoring
2024-06-08 10:11:51,638 DEBUG   HandlerThread:8320 [system_info.py:_probe_git():143] Probing git done
2024-06-08 10:11:51,638 DEBUG   HandlerThread:8320 [system_info.py:probe():198] Probing system done
