2024-06-08 11:59:48,349 INFO    StreamThr :3328 [internal.py:wandb_internal():86] W&B internal server running at pid: 3328, started at: 2024-06-08 11:59:48.348761
2024-06-08 11:59:48,350 DEBUG   HandlerThread:3328 [handler.py:handle_request():146] handle_request: status
2024-06-08 11:59:48,351 INFO    WriterThread:3328 [datastore.py:open_for_write():87] open: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_115948-cs7azmri\run-cs7azmri.wandb
2024-06-08 11:59:48,352 DEBUG   SenderThread:3328 [sender.py:send():379] send: header
2024-06-08 11:59:48,384 DEBUG   SenderThread:3328 [sender.py:send():379] send: run
2024-06-08 11:59:49,216 INFO    SenderThread:3328 [dir_watcher.py:__init__():211] watching files in: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_115948-cs7azmri\files
2024-06-08 11:59:49,216 INFO    SenderThread:3328 [sender.py:_start_run_threads():1124] run started: cs7azmri with start time 1717819188.34876
2024-06-08 11:59:49,219 DEBUG   HandlerThread:3328 [handler.py:handle_request():146] handle_request: check_version
2024-06-08 11:59:49,225 DEBUG   SenderThread:3328 [sender.py:send_request():406] send_request: check_version
2024-06-08 11:59:49,466 DEBUG   HandlerThread:3328 [handler.py:handle_request():146] handle_request: run_start
2024-06-08 11:59:49,477 DEBUG   HandlerThread:3328 [system_info.py:__init__():26] System info init
2024-06-08 11:59:49,477 DEBUG   HandlerThread:3328 [system_info.py:__init__():41] System info init done
2024-06-08 11:59:49,477 INFO    HandlerThread:3328 [system_monitor.py:start():194] Starting system monitor
2024-06-08 11:59:49,484 INFO    SystemMonitor:3328 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-08 11:59:49,484 INFO    HandlerThread:3328 [system_monitor.py:probe():214] Collecting system info
2024-06-08 11:59:49,485 INFO    SystemMonitor:3328 [interfaces.py:start():190] Started cpu monitoring
2024-06-08 11:59:49,496 DEBUG   HandlerThread:3328 [system_info.py:probe():150] Probing system
2024-06-08 11:59:49,496 INFO    SystemMonitor:3328 [interfaces.py:start():190] Started disk monitoring
2024-06-08 11:59:49,502 DEBUG   HandlerThread:3328 [system_info.py:_probe_git():135] Probing git
2024-06-08 11:59:49,516 INFO    SystemMonitor:3328 [interfaces.py:start():190] Started memory monitoring
2024-06-08 11:59:49,516 INFO    SystemMonitor:3328 [interfaces.py:start():190] Started network monitoring
2024-06-08 11:59:49,586 DEBUG   HandlerThread:3328 [system_info.py:_probe_git():143] Probing git done
2024-06-08 11:59:49,586 DEBUG   HandlerThread:3328 [system_info.py:probe():198] Probing system done
