2024-06-08 11:57:28,171 INFO    StreamThr :7268 [internal.py:wandb_internal():86] W&B internal server running at pid: 7268, started at: 2024-06-08 11:57:28.171339
2024-06-08 11:57:28,171 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: status
2024-06-08 11:57:28,174 INFO    WriterThread:7268 [datastore.py:open_for_write():87] open: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_115728-jgltva3j\run-jgltva3j.wandb
2024-06-08 11:57:28,175 DEBUG   SenderThread:7268 [sender.py:send():379] send: header
2024-06-08 11:57:28,206 DEBUG   SenderThread:7268 [sender.py:send():379] send: run
2024-06-08 11:57:29,019 INFO    SenderThread:7268 [dir_watcher.py:__init__():211] watching files in: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_115728-jgltva3j\files
2024-06-08 11:57:29,019 INFO    SenderThread:7268 [sender.py:_start_run_threads():1124] run started: jgltva3j with start time 1717819048.171339
2024-06-08 11:57:29,027 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: check_version
2024-06-08 11:57:29,027 DEBUG   SenderThread:7268 [sender.py:send_request():406] send_request: check_version
2024-06-08 11:57:29,226 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: run_start
2024-06-08 11:57:29,235 DEBUG   HandlerThread:7268 [system_info.py:__init__():26] System info init
2024-06-08 11:57:29,235 DEBUG   HandlerThread:7268 [system_info.py:__init__():41] System info init done
2024-06-08 11:57:29,235 INFO    HandlerThread:7268 [system_monitor.py:start():194] Starting system monitor
2024-06-08 11:57:29,235 INFO    SystemMonitor:7268 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-08 11:57:29,235 INFO    HandlerThread:7268 [system_monitor.py:probe():214] Collecting system info
2024-06-08 11:57:29,238 DEBUG   HandlerThread:7268 [system_info.py:probe():150] Probing system
2024-06-08 11:57:29,242 INFO    SystemMonitor:7268 [interfaces.py:start():190] Started cpu monitoring
2024-06-08 11:57:29,246 INFO    SystemMonitor:7268 [interfaces.py:start():190] Started disk monitoring
2024-06-08 11:57:29,246 DEBUG   HandlerThread:7268 [system_info.py:_probe_git():135] Probing git
2024-06-08 11:57:29,255 INFO    SystemMonitor:7268 [interfaces.py:start():190] Started memory monitoring
2024-06-08 11:57:29,262 INFO    SystemMonitor:7268 [interfaces.py:start():190] Started network monitoring
2024-06-08 11:57:29,314 DEBUG   HandlerThread:7268 [system_info.py:_probe_git():143] Probing git done
2024-06-08 11:57:29,314 DEBUG   HandlerThread:7268 [system_info.py:probe():198] Probing system done
2024-06-08 11:57:29,315 DEBUG   HandlerThread:7268 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.10.8', 'heartbeatAt': '2024-06-08T03:57:29.238127', 'startedAt': '2024-06-08T03:57:28.148071', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\86189\\ScaML-Experiment\\results\\Explicit_Solution_Example\\experiment_run.py', 'codePathLocal': 'results\\Explicit_Solution_Example\\experiment_run.py', 'codePath': 'results\\Explicit_Solution_Example\\experiment_run.py', 'git': {'remote': 'https://github.com/Francis-Fan-create/ScaML-Experiment.git', 'commit': '9602386b1099a2ead49a2112529ed5f69116b2ca'}, 'email': '145922867+Francis-Fan-create@users.noreply.github.com', 'root': 'C:/Users/86189/ScaML-Experiment', 'host': 'Frank_Lin', 'username': '86189', 'executable': 'C:\\Users\\86189\\Anaconda3\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'/': {'total': 475.81151962280273, 'used': 219.88531875610352}}, 'memory': {'total': 15.717826843261719}}
2024-06-08 11:57:29,315 INFO    HandlerThread:7268 [system_monitor.py:probe():224] Finished collecting system info
2024-06-08 11:57:29,315 INFO    HandlerThread:7268 [system_monitor.py:probe():227] Publishing system info
2024-06-08 11:57:29,315 DEBUG   HandlerThread:7268 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-08 11:57:30,036 INFO    Thread-16 :7268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_115728-jgltva3j\files\conda-environment.yaml
2024-06-08 11:57:43,099 DEBUG   HandlerThread:7268 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-08 11:57:43,099 INFO    HandlerThread:7268 [system_monitor.py:probe():229] Finished publishing system info
2024-06-08 11:57:43,112 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 11:57:43,112 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: keepalive
2024-06-08 11:57:43,112 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 11:57:43,116 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: keepalive
2024-06-08 11:57:43,116 DEBUG   SenderThread:7268 [sender.py:send():379] send: files
2024-06-08 11:57:43,116 INFO    SenderThread:7268 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-06-08 11:57:43,128 INFO    Thread-16 :7268 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_115728-jgltva3j\files\conda-environment.yaml
2024-06-08 11:57:43,129 INFO    Thread-16 :7268 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_115728-jgltva3j\files\wandb-metadata.json
2024-06-08 11:57:43,471 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: python_packages
2024-06-08 11:57:43,471 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: stop_status
2024-06-08 11:57:43,471 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-08 11:57:43,471 DEBUG   SenderThread:7268 [sender.py:send_request():406] send_request: python_packages
2024-06-08 11:57:43,475 DEBUG   SenderThread:7268 [sender.py:send_request():406] send_request: stop_status
2024-06-08 11:57:43,475 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 11:57:44,105 DEBUG   SenderThread:7268 [sender.py:send():379] send: telemetry
2024-06-08 11:57:44,105 DEBUG   SenderThread:7268 [sender.py:send():379] send: config
2024-06-08 11:57:44,134 DEBUG   SenderThread:7268 [sender.py:send():379] send: exit
2024-06-08 11:57:44,134 INFO    SenderThread:7268 [sender.py:send_exit():586] handling exit code: 1
2024-06-08 11:57:44,134 INFO    SenderThread:7268 [sender.py:send_exit():588] handling runtime: 14
2024-06-08 11:57:44,137 INFO    SenderThread:7268 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-08 11:57:44,137 INFO    SenderThread:7268 [sender.py:send_exit():594] send defer
2024-06-08 11:57:44,137 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: defer
2024-06-08 11:57:44,138 INFO    HandlerThread:7268 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-08 11:57:44,138 DEBUG   SenderThread:7268 [sender.py:send_request():406] send_request: defer
2024-06-08 11:57:44,138 INFO    SenderThread:7268 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-08 11:57:44,138 INFO    SenderThread:7268 [sender.py:transition_state():614] send defer: 1
2024-06-08 11:57:44,138 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: defer
2024-06-08 11:57:44,138 INFO    HandlerThread:7268 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-08 11:57:44,138 DEBUG   SenderThread:7268 [sender.py:send_request():406] send_request: defer
2024-06-08 11:57:44,138 INFO    SenderThread:7268 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-08 11:57:44,138 INFO    SenderThread:7268 [sender.py:transition_state():614] send defer: 2
2024-06-08 11:57:44,139 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: defer
2024-06-08 11:57:44,139 INFO    HandlerThread:7268 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-08 11:57:44,139 INFO    HandlerThread:7268 [system_monitor.py:finish():203] Stopping system monitor
2024-06-08 11:57:44,139 DEBUG   SystemMonitor:7268 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-08 11:57:44,139 DEBUG   SystemMonitor:7268 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-08 11:57:44,139 DEBUG   SystemMonitor:7268 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-08 11:57:44,139 INFO    HandlerThread:7268 [interfaces.py:finish():202] Joined cpu monitor
2024-06-08 11:57:44,140 INFO    HandlerThread:7268 [interfaces.py:finish():202] Joined disk monitor
2024-06-08 11:57:44,140 INFO    HandlerThread:7268 [interfaces.py:finish():202] Joined memory monitor
2024-06-08 11:57:44,140 INFO    HandlerThread:7268 [interfaces.py:finish():202] Joined network monitor
2024-06-08 11:57:44,140 DEBUG   SenderThread:7268 [sender.py:send_request():406] send_request: defer
2024-06-08 11:57:44,140 INFO    SenderThread:7268 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-08 11:57:44,140 INFO    SenderThread:7268 [sender.py:transition_state():614] send defer: 3
2024-06-08 11:57:44,140 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: defer
2024-06-08 11:57:44,140 INFO    HandlerThread:7268 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-08 11:57:44,140 DEBUG   SenderThread:7268 [sender.py:send_request():406] send_request: defer
2024-06-08 11:57:44,140 INFO    SenderThread:7268 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-08 11:57:44,140 INFO    SenderThread:7268 [sender.py:transition_state():614] send defer: 4
2024-06-08 11:57:44,140 DEBUG   HandlerThread:7268 [handler.py:handle_request():146] handle_request: defer
2024-06-08 11:57:44,141 INFO    HandlerThread:7268 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-08 11:57:44,141 DEBUG   SenderThread:7268 [sender.py:send_request():406] send_request: defer
