2024-06-08 10:52:04,098 INFO    StreamThr :3048 [internal.py:wandb_internal():86] W&B internal server running at pid: 3048, started at: 2024-06-08 10:52:04.097934
2024-06-08 10:52:04,099 DEBUG   HandlerThread:3048 [handler.py:handle_request():146] handle_request: status
2024-06-08 10:52:04,099 INFO    WriterThread:3048 [datastore.py:open_for_write():87] open: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_105204-hewmykkj\run-hewmykkj.wandb
2024-06-08 10:52:04,103 DEBUG   SenderThread:3048 [sender.py:send():379] send: header
2024-06-08 10:52:04,136 DEBUG   SenderThread:3048 [sender.py:send():379] send: run
2024-06-08 10:52:04,997 INFO    SenderThread:3048 [dir_watcher.py:__init__():211] watching files in: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_105204-hewmykkj\files
2024-06-08 10:52:04,997 INFO    SenderThread:3048 [sender.py:_start_run_threads():1124] run started: hewmykkj with start time 1717815124.098934
2024-06-08 10:52:05,005 DEBUG   HandlerThread:3048 [handler.py:handle_request():146] handle_request: check_version
2024-06-08 10:52:05,005 DEBUG   SenderThread:3048 [sender.py:send_request():406] send_request: check_version
2024-06-08 10:52:05,205 DEBUG   HandlerThread:3048 [handler.py:handle_request():146] handle_request: run_start
2024-06-08 10:52:05,209 DEBUG   HandlerThread:3048 [system_info.py:__init__():26] System info init
2024-06-08 10:52:05,209 DEBUG   HandlerThread:3048 [system_info.py:__init__():41] System info init done
2024-06-08 10:52:05,209 INFO    HandlerThread:3048 [system_monitor.py:start():194] Starting system monitor
2024-06-08 10:52:05,209 INFO    SystemMonitor:3048 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-08 10:52:05,209 INFO    HandlerThread:3048 [system_monitor.py:probe():214] Collecting system info
2024-06-08 10:52:05,209 DEBUG   HandlerThread:3048 [system_info.py:probe():150] Probing system
2024-06-08 10:52:05,209 INFO    SystemMonitor:3048 [interfaces.py:start():190] Started cpu monitoring
2024-06-08 10:52:05,209 INFO    SystemMonitor:3048 [interfaces.py:start():190] Started disk monitoring
2024-06-08 10:52:05,226 INFO    SystemMonitor:3048 [interfaces.py:start():190] Started memory monitoring
2024-06-08 10:52:05,226 INFO    SystemMonitor:3048 [interfaces.py:start():190] Started network monitoring
2024-06-08 10:52:05,226 DEBUG   HandlerThread:3048 [system_info.py:_probe_git():135] Probing git
2024-06-08 10:52:05,296 DEBUG   HandlerThread:3048 [system_info.py:_probe_git():143] Probing git done
2024-06-08 10:52:05,296 DEBUG   HandlerThread:3048 [system_info.py:probe():198] Probing system done
