2024-06-08 10:56:08,505 INFO    StreamThr :18924 [internal.py:wandb_internal():86] W&B internal server running at pid: 18924, started at: 2024-06-08 10:56:08.505743
2024-06-08 10:56:08,506 DEBUG   HandlerThread:18924 [handler.py:handle_request():146] handle_request: status
2024-06-08 10:56:08,509 INFO    WriterThread:18924 [datastore.py:open_for_write():87] open: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_105608-gmcitq0r\run-gmcitq0r.wandb
2024-06-08 10:56:08,511 DEBUG   SenderThread:18924 [sender.py:send():379] send: header
2024-06-08 10:56:08,545 DEBUG   SenderThread:18924 [sender.py:send():379] send: run
2024-06-08 10:56:09,369 INFO    SenderThread:18924 [dir_watcher.py:__init__():211] watching files in: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_105608-gmcitq0r\files
2024-06-08 10:56:09,369 INFO    SenderThread:18924 [sender.py:_start_run_threads():1124] run started: gmcitq0r with start time 1717815368.505743
2024-06-08 10:56:09,380 DEBUG   HandlerThread:18924 [handler.py:handle_request():146] handle_request: check_version
2024-06-08 10:56:09,380 DEBUG   SenderThread:18924 [sender.py:send_request():406] send_request: check_version
2024-06-08 10:56:09,590 DEBUG   HandlerThread:18924 [handler.py:handle_request():146] handle_request: run_start
2024-06-08 10:56:09,604 DEBUG   HandlerThread:18924 [system_info.py:__init__():26] System info init
2024-06-08 10:56:09,604 DEBUG   HandlerThread:18924 [system_info.py:__init__():41] System info init done
2024-06-08 10:56:09,604 INFO    HandlerThread:18924 [system_monitor.py:start():194] Starting system monitor
2024-06-08 10:56:09,604 INFO    SystemMonitor:18924 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-08 10:56:09,604 INFO    HandlerThread:18924 [system_monitor.py:probe():214] Collecting system info
2024-06-08 10:56:09,604 DEBUG   HandlerThread:18924 [system_info.py:probe():150] Probing system
2024-06-08 10:56:09,604 INFO    SystemMonitor:18924 [interfaces.py:start():190] Started cpu monitoring
2024-06-08 10:56:09,620 INFO    SystemMonitor:18924 [interfaces.py:start():190] Started disk monitoring
2024-06-08 10:56:09,622 INFO    SystemMonitor:18924 [interfaces.py:start():190] Started memory monitoring
2024-06-08 10:56:09,622 DEBUG   HandlerThread:18924 [system_info.py:_probe_git():135] Probing git
2024-06-08 10:56:09,636 INFO    SystemMonitor:18924 [interfaces.py:start():190] Started network monitoring
2024-06-08 10:56:09,689 DEBUG   HandlerThread:18924 [system_info.py:_probe_git():143] Probing git done
2024-06-08 10:56:09,689 DEBUG   HandlerThread:18924 [system_info.py:probe():198] Probing system done
2024-06-08 10:56:09,689 DEBUG   HandlerThread:18924 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.10.8', 'heartbeatAt': '2024-06-08T02:56:09.604854', 'startedAt': '2024-06-08T02:56:08.478394', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\86189\\ScaML-Experiment\\results\\Explicit_Solution_Example\\experiment_run.py', 'codePathLocal': 'results\\Explicit_Solution_Example\\experiment_run.py', 'codePath': 'results\\Explicit_Solution_Example\\experiment_run.py', 'git': {'remote': 'https://github.com/Francis-Fan-create/ScaML-Experiment.git', 'commit': '9602386b1099a2ead49a2112529ed5f69116b2ca'}, 'email': '145922867+Francis-Fan-create@users.noreply.github.com', 'root': 'C:/Users/86189/ScaML-Experiment', 'host': 'Frank_Lin', 'username': '86189', 'executable': 'C:\\Users\\86189\\Anaconda3\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'/': {'total': 475.81151962280273, 'used': 219.78994750976562}}, 'memory': {'total': 15.717826843261719}}
2024-06-08 10:56:09,689 INFO    HandlerThread:18924 [system_monitor.py:probe():224] Finished collecting system info
2024-06-08 10:56:09,689 INFO    HandlerThread:18924 [system_monitor.py:probe():227] Publishing system info
2024-06-08 10:56:09,689 DEBUG   HandlerThread:18924 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-08 10:56:10,391 INFO    Thread-16 :18924 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_105608-gmcitq0r\files\conda-environment.yaml
2024-06-08 10:56:23,263 DEBUG   HandlerThread:18924 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-08 10:56:23,263 INFO    HandlerThread:18924 [system_monitor.py:probe():229] Finished publishing system info
2024-06-08 10:56:23,285 DEBUG   HandlerThread:18924 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:56:23,285 DEBUG   HandlerThread:18924 [handler.py:handle_request():146] handle_request: keepalive
2024-06-08 10:56:23,285 DEBUG   HandlerThread:18924 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:56:23,285 DEBUG   HandlerThread:18924 [handler.py:handle_request():146] handle_request: keepalive
2024-06-08 10:56:23,285 DEBUG   SenderThread:18924 [sender.py:send():379] send: files
