2024-06-08 10:15:56,775 INFO    StreamThr :7900 [internal.py:wandb_internal():86] W&B internal server running at pid: 7900, started at: 2024-06-08 10:15:56.775477
2024-06-08 10:15:56,777 DEBUG   HandlerThread:7900 [handler.py:handle_request():146] handle_request: status
2024-06-08 10:15:56,778 INFO    WriterThread:7900 [datastore.py:open_for_write():87] open: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_101556-whdaclaw\run-whdaclaw.wandb
2024-06-08 10:15:56,778 DEBUG   SenderThread:7900 [sender.py:send():379] send: header
2024-06-08 10:15:56,811 DEBUG   SenderThread:7900 [sender.py:send():379] send: run
2024-06-08 10:15:57,608 INFO    SenderThread:7900 [dir_watcher.py:__init__():211] watching files in: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_101556-whdaclaw\files
2024-06-08 10:15:57,608 INFO    SenderThread:7900 [sender.py:_start_run_threads():1124] run started: whdaclaw with start time 1717812956.776907
2024-06-08 10:15:57,615 DEBUG   HandlerThread:7900 [handler.py:handle_request():146] handle_request: check_version
2024-06-08 10:15:57,615 DEBUG   SenderThread:7900 [sender.py:send_request():406] send_request: check_version
2024-06-08 10:15:57,808 DEBUG   HandlerThread:7900 [handler.py:handle_request():146] handle_request: run_start
2024-06-08 10:15:57,824 DEBUG   HandlerThread:7900 [system_info.py:__init__():26] System info init
2024-06-08 10:15:57,824 DEBUG   HandlerThread:7900 [system_info.py:__init__():41] System info init done
2024-06-08 10:15:57,824 INFO    HandlerThread:7900 [system_monitor.py:start():194] Starting system monitor
2024-06-08 10:15:57,824 INFO    SystemMonitor:7900 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-08 10:15:57,824 INFO    HandlerThread:7900 [system_monitor.py:probe():214] Collecting system info
2024-06-08 10:15:57,824 DEBUG   HandlerThread:7900 [system_info.py:probe():150] Probing system
2024-06-08 10:15:57,824 INFO    SystemMonitor:7900 [interfaces.py:start():190] Started cpu monitoring
2024-06-08 10:15:57,824 INFO    SystemMonitor:7900 [interfaces.py:start():190] Started disk monitoring
2024-06-08 10:15:57,840 INFO    SystemMonitor:7900 [interfaces.py:start():190] Started memory monitoring
2024-06-08 10:15:57,840 DEBUG   HandlerThread:7900 [system_info.py:_probe_git():135] Probing git
2024-06-08 10:15:57,840 INFO    SystemMonitor:7900 [interfaces.py:start():190] Started network monitoring
2024-06-08 10:15:57,905 DEBUG   HandlerThread:7900 [system_info.py:_probe_git():143] Probing git done
2024-06-08 10:15:57,905 DEBUG   HandlerThread:7900 [system_info.py:probe():198] Probing system done
