2024-06-08 10:38:33,247 INFO    StreamThr :27808 [internal.py:wandb_internal():86] W&B internal server running at pid: 27808, started at: 2024-06-08 10:38:33.246067
2024-06-08 10:38:33,248 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: status
2024-06-08 10:38:33,251 INFO    WriterThread:27808 [datastore.py:open_for_write():87] open: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_103833-1ll2mexf\run-1ll2mexf.wandb
2024-06-08 10:38:33,251 DEBUG   SenderThread:27808 [sender.py:send():379] send: header
2024-06-08 10:38:33,278 DEBUG   SenderThread:27808 [sender.py:send():379] send: run
2024-06-08 10:38:34,107 INFO    SenderThread:27808 [dir_watcher.py:__init__():211] watching files in: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_103833-1ll2mexf\files
2024-06-08 10:38:34,107 INFO    SenderThread:27808 [sender.py:_start_run_threads():1124] run started: 1ll2mexf with start time 1717814313.246067
2024-06-08 10:38:34,107 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: check_version
2024-06-08 10:38:34,107 DEBUG   SenderThread:27808 [sender.py:send_request():406] send_request: check_version
2024-06-08 10:38:34,315 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: run_start
2024-06-08 10:38:34,323 DEBUG   HandlerThread:27808 [system_info.py:__init__():26] System info init
2024-06-08 10:38:34,323 DEBUG   HandlerThread:27808 [system_info.py:__init__():41] System info init done
2024-06-08 10:38:34,323 INFO    HandlerThread:27808 [system_monitor.py:start():194] Starting system monitor
2024-06-08 10:38:34,323 INFO    SystemMonitor:27808 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-08 10:38:34,323 INFO    HandlerThread:27808 [system_monitor.py:probe():214] Collecting system info
2024-06-08 10:38:34,330 DEBUG   HandlerThread:27808 [system_info.py:probe():150] Probing system
2024-06-08 10:38:34,330 INFO    SystemMonitor:27808 [interfaces.py:start():190] Started cpu monitoring
2024-06-08 10:38:34,330 INFO    SystemMonitor:27808 [interfaces.py:start():190] Started disk monitoring
2024-06-08 10:38:34,330 INFO    SystemMonitor:27808 [interfaces.py:start():190] Started memory monitoring
2024-06-08 10:38:34,346 INFO    SystemMonitor:27808 [interfaces.py:start():190] Started network monitoring
2024-06-08 10:38:34,346 DEBUG   HandlerThread:27808 [system_info.py:_probe_git():135] Probing git
2024-06-08 10:38:34,403 DEBUG   HandlerThread:27808 [system_info.py:_probe_git():143] Probing git done
2024-06-08 10:38:34,403 DEBUG   HandlerThread:27808 [system_info.py:probe():198] Probing system done
2024-06-08 10:38:34,403 DEBUG   HandlerThread:27808 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.10.8', 'heartbeatAt': '2024-06-08T02:38:34.330457', 'startedAt': '2024-06-08T02:38:33.229217', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\86189\\ScaML-Experiment\\results\\Explicit_Solution_Example\\experiment_run.py', 'codePathLocal': 'results\\Explicit_Solution_Example\\experiment_run.py', 'codePath': 'results\\Explicit_Solution_Example\\experiment_run.py', 'git': {'remote': 'https://github.com/Francis-Fan-create/ScaML-Experiment.git', 'commit': '9602386b1099a2ead49a2112529ed5f69116b2ca'}, 'email': '145922867+Francis-Fan-create@users.noreply.github.com', 'root': 'C:/Users/86189/ScaML-Experiment', 'host': 'Frank_Lin', 'username': '86189', 'executable': 'C:\\Users\\86189\\Anaconda3\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2500.0, 'min': 0.0, 'max': 2500.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 0.0, 'max': 2500.0}], 'disk': {'/': {'total': 475.81151962280273, 'used': 219.52452850341797}}, 'memory': {'total': 15.717826843261719}}
2024-06-08 10:38:34,403 INFO    HandlerThread:27808 [system_monitor.py:probe():224] Finished collecting system info
2024-06-08 10:38:34,403 INFO    HandlerThread:27808 [system_monitor.py:probe():227] Publishing system info
2024-06-08 10:38:34,404 DEBUG   HandlerThread:27808 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-08 10:38:35,122 INFO    Thread-16 :27808 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_103833-1ll2mexf\files\conda-environment.yaml
2024-06-08 10:38:48,161 DEBUG   HandlerThread:27808 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-08 10:38:48,161 INFO    HandlerThread:27808 [system_monitor.py:probe():229] Finished publishing system info
2024-06-08 10:38:48,178 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:38:48,178 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: keepalive
2024-06-08 10:38:48,178 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:38:48,178 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: keepalive
2024-06-08 10:38:48,178 DEBUG   SenderThread:27808 [sender.py:send():379] send: files
2024-06-08 10:38:48,178 INFO    SenderThread:27808 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-06-08 10:38:48,247 INFO    Thread-16 :27808 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_103833-1ll2mexf\files\conda-environment.yaml
2024-06-08 10:38:48,247 INFO    Thread-16 :27808 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_103833-1ll2mexf\files\wandb-metadata.json
2024-06-08 10:38:48,469 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: python_packages
2024-06-08 10:38:48,469 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: stop_status
2024-06-08 10:38:48,469 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-08 10:38:48,469 DEBUG   SenderThread:27808 [sender.py:send_request():406] send_request: python_packages
2024-06-08 10:38:48,469 DEBUG   SenderThread:27808 [sender.py:send_request():406] send_request: stop_status
2024-06-08 10:38:48,469 DEBUG   HandlerThread:27808 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:38:49,072 DEBUG   SenderThread:27808 [sender.py:send():379] send: telemetry
2024-06-08 10:38:49,072 DEBUG   SenderThread:27808 [sender.py:send():379] send: config
2024-06-08 10:38:49,072 DEBUG   SenderThread:27808 [sender.py:send():379] send: config
2024-06-08 10:38:49,072 DEBUG   SenderThread:27808 [sender.py:send():379] send: telemetry
2024-06-08 10:38:49,072 DEBUG   SenderThread:27808 [sender.py:send():379] send: config
2024-06-08 10:38:49,256 INFO    Thread-16 :27808 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_103833-1ll2mexf\files\requirements.txt
2024-06-08 10:38:49,599 INFO    wandb-upload_0:27808 [upload_job.py:push():131] Uploaded file C:\Users\86189\AppData\Local\Temp\tmps2421tndwandb\bz0ppff5-wandb-metadata.json
2024-06-08 10:38:49,686 DEBUG   SenderThread:27808 [sender.py:send():379] send: config
2024-06-08 10:38:49,727 DEBUG   SenderThread:27808 [sender.py:send():379] send: exit
