2024-06-08 11:53:58,890 INFO    StreamThr :23816 [internal.py:wandb_internal():86] W&B internal server running at pid: 23816, started at: 2024-06-08 11:53:58.889717
2024-06-08 11:53:58,892 DEBUG   HandlerThread:23816 [handler.py:handle_request():146] handle_request: status
2024-06-08 11:53:58,893 INFO    WriterThread:23816 [datastore.py:open_for_write():87] open: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_115358-nv7vsxyh\run-nv7vsxyh.wandb
2024-06-08 11:53:58,893 DEBUG   SenderThread:23816 [sender.py:send():379] send: header
2024-06-08 11:53:58,923 DEBUG   SenderThread:23816 [sender.py:send():379] send: run
2024-06-08 11:53:59,792 INFO    SenderThread:23816 [dir_watcher.py:__init__():211] watching files in: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_115358-nv7vsxyh\files
2024-06-08 11:53:59,792 INFO    SenderThread:23816 [sender.py:_start_run_threads():1124] run started: nv7vsxyh with start time 1717818838.890717
2024-06-08 11:53:59,800 DEBUG   HandlerThread:23816 [handler.py:handle_request():146] handle_request: check_version
2024-06-08 11:53:59,800 DEBUG   SenderThread:23816 [sender.py:send_request():406] send_request: check_version
2024-06-08 11:53:59,996 DEBUG   HandlerThread:23816 [handler.py:handle_request():146] handle_request: run_start
2024-06-08 11:54:00,000 DEBUG   HandlerThread:23816 [system_info.py:__init__():26] System info init
2024-06-08 11:54:00,000 DEBUG   HandlerThread:23816 [system_info.py:__init__():41] System info init done
2024-06-08 11:54:00,000 INFO    HandlerThread:23816 [system_monitor.py:start():194] Starting system monitor
2024-06-08 11:54:00,004 INFO    SystemMonitor:23816 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-08 11:54:00,004 INFO    HandlerThread:23816 [system_monitor.py:probe():214] Collecting system info
2024-06-08 11:54:00,008 INFO    SystemMonitor:23816 [interfaces.py:start():190] Started cpu monitoring
2024-06-08 11:54:00,012 DEBUG   HandlerThread:23816 [system_info.py:probe():150] Probing system
2024-06-08 11:54:00,016 INFO    SystemMonitor:23816 [interfaces.py:start():190] Started disk monitoring
2024-06-08 11:54:00,024 DEBUG   HandlerThread:23816 [system_info.py:_probe_git():135] Probing git
2024-06-08 11:54:00,024 INFO    SystemMonitor:23816 [interfaces.py:start():190] Started memory monitoring
2024-06-08 11:54:00,033 INFO    SystemMonitor:23816 [interfaces.py:start():190] Started network monitoring
2024-06-08 11:54:00,085 DEBUG   HandlerThread:23816 [system_info.py:_probe_git():143] Probing git done
2024-06-08 11:54:00,085 DEBUG   HandlerThread:23816 [system_info.py:probe():198] Probing system done
